RID,SID,text,polarity,category,target 
1110,1110:1,Çömlekte ev yapimi yogurtlarini mutlaka deneyin.,positive,FOOD#QUALITY,Çömlekte ev yapimi yogurtlarini
1110,1110:2,Eski zamanlar biraktigimiz gerçek yogurdun tadini yakalayacaksiniz.,positive,FOOD#QUALITY,yogurdun
1110,1110:3,Fiyati da saka gibi.,neutral,FOOD#PRICES,Fiyati
1110,1110:5,Mükellef bir yemek sonrasi ortalama 15-25 TL'ye mekandan çikabilirsiniz.,positive,FOOD#PRICES,15-25 TL'ye
1110,1110:6,"Dekorasyon zevkli olmus, özellikle mekanin ortasina konuslanmis bonsai agaç beni benden aldi.",positive,AMBIENCE#GENERAL,Dekorasyon
1110,1110:6,"Dekorasyon zevkli olmus, özellikle mekanin ortasina konuslanmis bonsai agaç beni benden aldi.",positive,AMBIENCE#GENERAL,bonsai agaç
1110,1110:8,Çok iyi karsilandik ve sonuna kadar el üstünde tutulduk.,positive,SERVICE#GENERAL,karsilandik
1110,1110:9,Harikasiniz arkadaslar.,positive,RESTAURANT#GENERAL,NULL
1110,1110:11,) Her seyden ufak ufak tattik.,neutral,FOOD#QUALITY,Her seyden
1110,1110:12,Yemeklerde favorilerim döner ve kavurmali pide oldu.,positive,FOOD#QUALITY,döner ve kavurmali pide
1110,1110:13,Kavurmali pide için tekrar ugrayacagim.,positive,FOOD#QUALITY,Kavurmali pide
1110,1110:14,Tatlilarda tavuk gögsü gerçekten lezizdi.,positive,FOOD#QUALITY,tavuk gögsü
1110,1110:15,"Irmik helvasinin da tavuk gögsünden eksigi yoktu, sekeri kivamindaydi ve hafifti.",positive,FOOD#QUALITY,Irmik helvasinin
1110,1110:15,"Irmik helvasinin da tavuk gögsünden eksigi yoktu, sekeri kivamindaydi ve hafifti.",positive,FOOD#QUALITY,tavuk gögsünden
1111,1111:0,"Buraya sık geliyorum, leventte çalışanların da çok tercih ettiği bir yer.",positive,RESTAURANT#GENERAL,yer
1111,1111:1,Yemekleri eskiden daha güzeldi özellikle mantısı çok başarılıydı.,neutral,FOOD#QUALITY,mantısı
1111,1111:1,Yemekleri eskiden daha güzeldi özellikle mantısı çok başarılıydı.,neutral,FOOD#QUALITY,Yemekleri
1111,1111:2,"Ancak her gün çeşit çeşit ev yemeğinin çıkıyor olması çok cazip, ister zeytinyağlılar ister sıcak yemekler insanı her gün fast food yemekten alıkoyuyor.",positive,FOOD#STYLE_OPTIONS,ev yemeğinin
1111,1111:3,"Zeytinyağlı tabağı başarılı, salatalarının da porsiyonu çok büyük tavsiye ederim.",positive,FOOD#QUALITY,Zeytinyağlı tabağı
1111,1111:3,"Zeytinyağlı tabağı başarılı, salatalarının da porsiyonu çok büyük tavsiye ederim.",positive,FOOD#STYLE_OPTIONS,porsiyonu
1112,1112:1,ve oradakı koku olayına bır hal care bulamadıkları ıcın yazık olan mekandır.,negative,AMBIENCE#GENERAL,mekandır
1113,1113:0,Taksim'de kendi tarzına göre keyifle gidilecek mekanlardan biri.,positive,RESTAURANT#GENERAL,mekanlardan
1113,1113:4,) Hamburgeri hoşuma gidiyor ve NY steak de tavsiye edebilirim.,positive,FOOD#QUALITY,NY steak
1113,1113:4,) Hamburgeri hoşuma gidiyor ve NY steak de tavsiye edebilirim.,positive,FOOD#QUALITY,Hamburgeri
1113,1113:5,İçecek olarak genelde bira sevdiğim için kokteylleri için bir şey söyleyemeyeceğim.,neutral,DRINKS#QUALITY,kokteylleri
1113,1113:6,Afiyetle!,positive,FOOD#QUALITY,NULL
1114,1114:0,Ben artık happy moons u beğenmiyorum.,negative,RESTAURANT#GENERAL,happy moons
1114,1114:1,Servisi iyiydi çalışanları güleryüzlü fakat yemeklerinden eskiden aldığım tadı almıyorum.,positive,SERVICE#GENERAL,çalışanları
1114,1114:1,Servisi iyiydi çalışanları güleryüzlü fakat yemeklerinden eskiden aldığım tadı almıyorum.,positive,SERVICE#GENERAL,Servisi
1114,1114:1,Servisi iyiydi çalışanları güleryüzlü fakat yemeklerinden eskiden aldığım tadı almıyorum.,negative,FOOD#QUALITY,yemeklerinden
1114,1114:2,"Ben bi tek çilekli limonatasını beğendim, çok tavsiye etmem",negative,RESTAURANT#GENERAL,NULL
1114,1114:2,"Ben bi tek çilekli limonatasını beğendim, çok tavsiye etmem",positive,DRINKS#QUALITY,çilekli limonatasını
1115,1115:0,Öyle bir manzara ve konum için olabilecek son mekan filizler olmalıydı.,negative,RESTAURANT#GENERAL,mekan
1115,1115:0,Öyle bir manzara ve konum için olabilecek son mekan filizler olmalıydı.,positive,AMBIENCE#GENERAL,manzara ve konum
1115,1115:1,Zaman kaybı!,negative,RESTAURANT#GENERAL,NULL
1116,1116:0,Yemekleri fena degil.,neutral,FOOD#QUALITY,Yemekleri
1116,1116:1,Ozellikle zeytinyaglilari guzel.,positive,FOOD#QUALITY,zeytinyaglilari
1116,1116:2,Galata cevresinde zeytinyagli veya ev yemegivari yiyebilecegimiz nadir yerlerden oldugu icin tercih ediyorduk.,positive,FOOD#QUALITY,zeytinyagli veya ev yemegivari
1116,1116:3,Ama dunyanin en yavas evlere servis hizmetini sunuyorlar.,negative,SERVICE#GENERAL,evlere servis hizmetini
1116,1116:4,Hele de ogle saatinde 50 ile 70 dakika beklemeye hazir olun.,negative,SERVICE#GENERAL,beklemeye
1116,1116:5,Ogle saatleri degilse de 25-30 dk beklemeyi goze almak gerekiyor.,negative,SERVICE#GENERAL,beklemeyi
1116,1116:6,En son soyledigimiz firinda makarnasi da kuru geldikten sonra bir daha siparis vermemeye karar verdik.,negative,FOOD#QUALITY,firinda makarnasi
1117,1117:0,"Manzarasi çok güzel , dekorasyonda çok başarılıydı , kahvaltı için gittik kahvaltı güzeldi ama omleti beğenmedim çok tatsızdı.",negative,FOOD#QUALITY,omleti
1117,1117:0,"Manzarasi çok güzel , dekorasyonda çok başarılıydı , kahvaltı için gittik kahvaltı güzeldi ama omleti beğenmedim çok tatsızdı.",positive,FOOD#QUALITY,kahvaltı
1117,1117:0,"Manzarasi çok güzel , dekorasyonda çok başarılıydı , kahvaltı için gittik kahvaltı güzeldi ama omleti beğenmedim çok tatsızdı.",positive,AMBIENCE#GENERAL,dekorasyonda
1117,1117:0,"Manzarasi çok güzel , dekorasyonda çok başarılıydı , kahvaltı için gittik kahvaltı güzeldi ama omleti beğenmedim çok tatsızdı.",positive,AMBIENCE#GENERAL,Manzarasi
1117,1117:1,Geri kalan hersey tazeydi kayısı ve cevizle süslemeleri çok hoşuma gitti kahvaltıya fresh bir hava katmışlar.,positive,SERVICE#GENERAL,süslemeleri
1117,1117:1,Geri kalan hersey tazeydi kayısı ve cevizle süslemeleri çok hoşuma gitti kahvaltıya fresh bir hava katmışlar.,positive,SERVICE#GENERAL,kahvaltıya
1117,1117:2,Kahvaltısı için gidebilir ama garsonlar servis ederken gördüğüm kadarıyla yemek porsiyonları küçüktü ve sunum hoşuma gitmedi .,negative,FOOD#STYLE_OPTIONS,yemek porsiyonları
1117,1117:2,Kahvaltısı için gidebilir ama garsonlar servis ederken gördüğüm kadarıyla yemek porsiyonları küçüktü ve sunum hoşuma gitmedi .,negative,FOOD#STYLE_OPTIONS,sunum
1117,1117:2,Kahvaltısı için gidebilir ama garsonlar servis ederken gördüğüm kadarıyla yemek porsiyonları küçüktü ve sunum hoşuma gitmedi .,positive,FOOD#QUALITY,Kahvaltısı
1117,1117:3,Kısacası manzarası için gidilebilinir bir yer sadece .,negative,RESTAURANT#GENERAL,yer
1117,1117:3,Kısacası manzarası için gidilebilinir bir yer sadece .,positive,AMBIENCE#GENERAL,manzarası
1118,1118:0,"İlk Evlilik yıldönümü yemeğimizi burada yemiştik, karşılama gayet güzel kibar çalışanlar.",positive,SERVICE#GENERAL,karşılama
1118,1118:0,"İlk Evlilik yıldönümü yemeğimizi burada yemiştik, karşılama gayet güzel kibar çalışanlar.",positive,SERVICE#GENERAL,çalışanlar
1118,1118:1,Sunumu beğendik.,positive,SERVICE#GENERAL,Sunumu
1118,1118:2,Sakin mutlu bir yemekti.,positive,AMBIENCE#GENERAL,yemekti
1118,1118:3,Tekrar gitmeyi düşünürüm.,positive,RESTAURANT#GENERAL,NULL
1119,1119:0,"Klasik rakı-balık-fasıl üçlemesinden sıkılan, ve mezelere odaklanmak isteyenler için en iyi alternatif.",positive,FOOD#QUALITY,mezelere
1119,1119:1,Manzara olarak en iyi seçeneği sunmasa da lakerdası başta olmak üzere bütün mezeleri denemeye değer.,neutral,AMBIENCE#GENERAL,Manzara
1119,1119:1,Manzara olarak en iyi seçeneği sunmasa da lakerdası başta olmak üzere bütün mezeleri denemeye değer.,positive,FOOD#QUALITY,lakerdası
1119,1119:1,Manzara olarak en iyi seçeneği sunmasa da lakerdası başta olmak üzere bütün mezeleri denemeye değer.,positive,FOOD#QUALITY,mezeleri
1119,1119:2,"Fıstıklı peynirli meze, buraya özel bir lezzet.",positive,FOOD#QUALITY,Fıstıklı peynirli meze
1119,1119:3,Kişi başı 60 liraya rakınız ve mezelerinizle güzel bir akşam geçirmeniz garanti.,positive,RESTAURANT#PRICES,Kişi başı
1119,1119:3,Kişi başı 60 liraya rakınız ve mezelerinizle güzel bir akşam geçirmeniz garanti.,positive,FOOD#QUALITY,mezelerinizle
1120,1120:0,"Konum itibariyle cok guzel yerde, manzarasi enfes.",positive,AMBIENCE#GENERAL,manzarasi
1120,1120:0,"Konum itibariyle cok guzel yerde, manzarasi enfes.",positive,LOCATION#GENERAL,Konum
1120,1120:1,"Limonatasi kocaman ve lezzetliydi, ""ayvalik tostu""nu yeniden yorumlayarak tamamen farkli bir hale getirmisler, fena degildi.",positive,DRINKS#STYLE_OPTIONS,Limonatasi
1120,1120:1,"Limonatasi kocaman ve lezzetliydi, ""ayvalik tostu""nu yeniden yorumlayarak tamamen farkli bir hale getirmisler, fena degildi.",positive,DRINKS#QUALITY,Limonatasi
1120,1120:1,"Limonatasi kocaman ve lezzetliydi, ""ayvalik tostu""nu yeniden yorumlayarak tamamen farkli bir hale getirmisler, fena degildi.",neutral,FOOD#QUALITY,ayvalik tostu
1120,1120:2,"Ancak mekanin en buyuk sıkıntısı hizmet kalitesi, cok cok yavaslar!",negative,SERVICE#GENERAL,hizmet kalitesi
1120,1120:3,"Ki bana gore bir mekanda olmasi gereken en onemli ozellik ""hizmet kalitesi"" En buyuk kurtaricisi lokasyon ve muhtesem bogaz manzarasi!",positive,AMBIENCE#GENERAL,bogaz manzarasi
1120,1120:3,"Ki bana gore bir mekanda olmasi gereken en onemli ozellik ""hizmet kalitesi"" En buyuk kurtaricisi lokasyon ve muhtesem bogaz manzarasi!",negative,SERVICE#GENERAL,hizmet kalitesi
1120,1120:3,"Ki bana gore bir mekanda olmasi gereken en onemli ozellik ""hizmet kalitesi"" En buyuk kurtaricisi lokasyon ve muhtesem bogaz manzarasi!",positive,LOCATION#GENERAL,lokasyon
1121,1121:0,Sinirsz kahvalti keyfi için harika bir yer.,positive,FOOD#QUALITY,kahvalti
1121,1121:1,Manzarasi cok güzel.,positive,AMBIENCE#GENERAL,Manzarasi
1121,1121:2,Garsonlar biraz daha güler yüxlü olabilir.,negative,SERVICE#GENERAL,Garsonlar
1121,1121:3,40 tl kisi basi.,neutral,RESTAURANT#PRICES,kisi basi
1121,1121:4,Zengin bir acik büfe menüsü var.,positive,FOOD#STYLE_OPTIONS,acik büfe menüsü
1121,1121:5,Keyifli bir yer.,positive,RESTAURANT#GENERAL,yer
1122,1122:0,Son zamanların benim için en büyük hayal kırıklığı.,negative,RESTAURANT#GENERAL,NULL
1122,1122:1,Bu kadar büyük merakla gelip de yediklerimden bu kadar az haz ettiğim başka bir yer olmadı.,negative,FOOD#QUALITY,yediklerimden
1122,1122:2,"Garson arkadaşlar, mekanın manzarası, hizmet şahane ama lezzet adına söyleyebileceğim çok şey yok.",positive,AMBIENCE#GENERAL,mekanın manzarası
1122,1122:2,"Garson arkadaşlar, mekanın manzarası, hizmet şahane ama lezzet adına söyleyebileceğim çok şey yok.",negative,FOOD#QUALITY,lezzet
1122,1122:2,"Garson arkadaşlar, mekanın manzarası, hizmet şahane ama lezzet adına söyleyebileceğim çok şey yok.",positive,SERVICE#GENERAL,Garson arkadaşlar
1122,1122:2,"Garson arkadaşlar, mekanın manzarası, hizmet şahane ama lezzet adına söyleyebileceğim çok şey yok.",positive,SERVICE#GENERAL,hizmet
1122,1122:3,Köprü altı yerleri gibi kalamar koydular önümüze.,negative,FOOD#QUALITY,kalamar
1122,1122:5,Yeşilköy efsanesi burada sürmemiş,negative,RESTAURANT#GENERAL,burada
1123,1123:0,"Yıllar önce keyifli mekan sayısı azken sıklıkla tercih ettiğimiz, mekan sayısı arttıkça da geri plana ittiğimiz mekanlardan.",neutral,RESTAURANT#GENERAL,mekanlardan
1123,1123:1,Bahçesi insana huzur veriyordu...,positive,AMBIENCE#GENERAL,Bahçesi
1124,1124:0,"Manzara guzel servis rezalet , 3 kere soylemeden getirmiyorlar , iki kere degil 5 kere dusunun gelirken",positive,AMBIENCE#GENERAL,Manzara
1124,1124:0,"Manzara guzel servis rezalet , 3 kere soylemeden getirmiyorlar , iki kere degil 5 kere dusunun gelirken",negative,SERVICE#GENERAL,servis
1125,1125:0,Bir yanı benzinlik bir yanı mezarlık manzaralı ama çokta tutan bir cafe.,negative,AMBIENCE#GENERAL,manzaralı
1125,1125:0,Bir yanı benzinlik bir yanı mezarlık manzaralı ama çokta tutan bir cafe.,positive,RESTAURANT#GENERAL,cafe
1125,1125:1,E5 üstünde olduğu için çabuk direksiyon kırılıp az vakitte çok oturmalık kolaylığı için tercih ettik.,positive,LOCATION#GENERAL,E5 üstünde
1125,1125:2,Bahçesi keyifli yemekte çok kötü değildi.,positive,AMBIENCE#GENERAL,Bahçesi
1125,1125:2,Bahçesi keyifli yemekte çok kötü değildi.,neutral,FOOD#QUALITY,yemekte
1125,1125:3,Arkasından içtiğimiz kahve için çok beklesekte fazla beklentisiz bir cafe olduğundan notu 3.5 olarak verdim,negative,SERVICE#GENERAL,beklesekte
1125,1125:3,Arkasından içtiğimiz kahve için çok beklesekte fazla beklentisiz bir cafe olduğundan notu 3.5 olarak verdim,neutral,RESTAURANT#GENERAL,cafe
1126,1126:1,"besiktas barbarosta bulunan sampi sabaha kadar acik,gece cani cekenler icin ideal ve paket servisi de var,kapali kasarlisi da cok lezzetli oluyor",positive,FOOD#QUALITY,kapali kasarlisi
1127,1127:0,Pizzalarini fena bulmadim.,neutral,FOOD#QUALITY,Pizzalarini
1127,1127:1,Acikcasi cok ayilip bayilani var ama ben daha kalin hamurlu pizzalari seviyorum.,negative,FOOD#STYLE_OPTIONS,pizzalari
1127,1127:2,Ama Pizzeria Trio' nun pizzalari da guzel.,positive,FOOD#QUALITY,pizzalari
1127,1127:4,Eti kotuydu net ama geri kalan urunleri fena sayilmazdi.,neutral,FOOD#QUALITY,urunleri
1127,1127:4,Eti kotuydu net ama geri kalan urunleri fena sayilmazdi.,negative,FOOD#QUALITY,Eti
1127,1127:5,İnanilmaz bir manzaraya sahip bu arada mekan.,positive,AMBIENCE#GENERAL,manzaraya
1127,1127:6,"Pizza, sarap, manzara kombini icin gidilebilir.",positive,DRINKS#QUALITY,sarap
1127,1127:6,"Pizza, sarap, manzara kombini icin gidilebilir.",positive,AMBIENCE#GENERAL,manzara
1127,1127:6,"Pizza, sarap, manzara kombini icin gidilebilir.",positive,FOOD#QUALITY,Pizza
1128,1128:0,Özellikle bahçesini tercih edin giderseniz.,positive,AMBIENCE#GENERAL,bahçesini
1128,1128:1,açık alan gayet rahat.,positive,AMBIENCE#GENERAL,açık alan
1128,1128:3,"içecekler güzel, ama fastfood tarzı atıştırmalık tercih edecekseniz pek tavsiye etmem.",positive,DRINKS#QUALITY,içecekler
1128,1128:3,"içecekler güzel, ama fastfood tarzı atıştırmalık tercih edecekseniz pek tavsiye etmem.",negative,FOOD#QUALITY,fastfood tarzı atıştırmalık
1128,1128:4,Yemekler fena değil fakat porsiyonlar çok ufak.,neutral,FOOD#QUALITY,Yemekler
1128,1128:4,Yemekler fena değil fakat porsiyonlar çok ufak.,negative,FOOD#STYLE_OPTIONS,porsiyonlar
1128,1128:6,Fiyat biraz fazla gibi.,negative,RESTAURANT#PRICES,Fiyat
1129,1129:0,Burasi eskiden favori yerlerimdendi menüsü degisti ve artik eski menudeki yemeklerin bile tadi ayni degil lezzet olarak cok kötü.,negative,FOOD#QUALITY,lezzet
1129,1129:1,Lezzet disinda degerlendirirsek hem dis alani bahcesiyle hemde ic alani rahat buyuk koltuklariyla cok keyifli bir mekan,positive,AMBIENCE#GENERAL,ic alani
1129,1129:1,Lezzet disinda degerlendirirsek hem dis alani bahcesiyle hemde ic alani rahat buyuk koltuklariyla cok keyifli bir mekan,positive,AMBIENCE#GENERAL,dis alani bahcesiyle
1129,1129:1,Lezzet disinda degerlendirirsek hem dis alani bahcesiyle hemde ic alani rahat buyuk koltuklariyla cok keyifli bir mekan,positive,AMBIENCE#GENERAL,mekan
1130,1130:1,Tadı bir başka aşşkın kuruçeşmenin en iyi mekanı diyebiliriz arkadaşlarla kahve içip sohbet etmek burda bir başka,positive,RESTAURANT#GENERAL,mekanı
1131,1131:0,Kadıköy'ün bira cennetlerinden biri.,positive,DRINKS#STYLE_OPTIONS,bira
1131,1131:1,Eski çalışanları daha iyi ve samimiydi diye düşünüyorum.,negative,SERVICE#GENERAL,çalışanları
1131,1131:2,"Mevcut çalışanlarının marjinal görünümlerini yadırgamamakla birlikte , bu marjinal görüntü hafiften cool davranışlara kaçıyor, bu da hizmete olumsuz yansıyor.",negative,SERVICE#GENERAL,çalışanlarının
1131,1131:3,Daha gülümseyen bir çalışan profili olmalı.,negative,SERVICE#GENERAL,çalışan profili
1131,1131:4,"Hizmeti ortalama, yemekler ortalama.",neutral,FOOD#QUALITY,yemekler
1131,1131:4,"Hizmeti ortalama, yemekler ortalama.",neutral,SERVICE#GENERAL,Hizmeti
1131,1131:5,Yine de bol çeşit bira denemek ve müzik dinlemek için gidilmeli.,positive,AMBIENCE#GENERAL,müzik
1131,1131:5,Yine de bol çeşit bira denemek ve müzik dinlemek için gidilmeli.,positive,DRINKS#STYLE_OPTIONS,bira
1132,1132:0,Yemekler çok vasat.,negative,FOOD#QUALITY,Yemekler
1132,1132:1,her zaman çok yoğun.,negative,SERVICE#GENERAL,NULL
1132,1132:2,içerde müzikten birbirini duyamıyorsun.,negative,AMBIENCE#GENERAL,müzikten
1132,1132:3,servis elemanları kaba.,negative,SERVICE#GENERAL,servis elemanları
1132,1132:4,sadece fiyatlar makul.,positive,RESTAURANT#PRICES,fiyatlar
1132,1132:5,menü kısıtlı,negative,FOOD#STYLE_OPTIONS,menü
1133,1133:0,"Cizbiz koftesi , sutis moccachinosu , dtox corbasi ve haftasonu hahvalti zenginligiyle tavsiye edebilecegim bir Mekan manzarasi , ulasim rahatligi konforuyle denemenizi tavsiye Ederim",positive,LOCATION#GENERAL,ulasim
1133,1133:0,"Cizbiz koftesi , sutis moccachinosu , dtox corbasi ve haftasonu hahvalti zenginligiyle tavsiye edebilecegim bir Mekan manzarasi , ulasim rahatligi konforuyle denemenizi tavsiye Ederim",positive,FOOD#STYLE_OPTIONS,haftasonu hahvalti
1133,1133:0,"Cizbiz koftesi , sutis moccachinosu , dtox corbasi ve haftasonu hahvalti zenginligiyle tavsiye edebilecegim bir Mekan manzarasi , ulasim rahatligi konforuyle denemenizi tavsiye Ederim",positive,FOOD#QUALITY,dtox corbasi
1133,1133:0,"Cizbiz koftesi , sutis moccachinosu , dtox corbasi ve haftasonu hahvalti zenginligiyle tavsiye edebilecegim bir Mekan manzarasi , ulasim rahatligi konforuyle denemenizi tavsiye Ederim",positive,FOOD#QUALITY,Cizbiz koftesi
1133,1133:0,"Cizbiz koftesi , sutis moccachinosu , dtox corbasi ve haftasonu hahvalti zenginligiyle tavsiye edebilecegim bir Mekan manzarasi , ulasim rahatligi konforuyle denemenizi tavsiye Ederim",positive,AMBIENCE#GENERAL,manzarasi
1133,1133:0,"Cizbiz koftesi , sutis moccachinosu , dtox corbasi ve haftasonu hahvalti zenginligiyle tavsiye edebilecegim bir Mekan manzarasi , ulasim rahatligi konforuyle denemenizi tavsiye Ederim",positive,DRINKS#QUALITY,sutis moccachinosu
1134,1134:0,Sosyal medyada ünlü olduktan sonra kaliteyi düşürmüş mekanlardan bir tanesi.,negative,RESTAURANT#GENERAL,kaliteyi
1134,1134:2,"Arkadaşım aşkı memnu söyledi,ben de cheescake söyledim.",neutral,FOOD#QUALITY,cheescake
1134,1134:2,"Arkadaşım aşkı memnu söyledi,ben de cheescake söyledim.",neutral,FOOD#QUALITY,aşkı memnu
1134,1134:3,İkisi de durmuş ve kötü kalite malzeme kullanılmıştı.,negative,FOOD#QUALITY,malzeme
1134,1134:4,En azından adlarıyla özdeşleşmiş tatlılarına özen göstermelerini beklerdim.,negative,FOOD#QUALITY,tatlılarına
1134,1134:5,Bu manzarada ne versek yerler mantığında bir işletmenin Kuruçeşme'de olmasına çok üzüldüm.,negative,RESTAURANT#GENERAL,işletmenin
1134,1134:6,"Önermiyorum, eminim aynı güzellikte manzaraya sahip ama yemekleri müşteriye saygı gereği taze ve iyi malzemeyle yapılmış bir yer bulabilirsiniz civarda.",positive,AMBIENCE#GENERAL,manzaraya
1134,1134:6,"Önermiyorum, eminim aynı güzellikte manzaraya sahip ama yemekleri müşteriye saygı gereği taze ve iyi malzemeyle yapılmış bir yer bulabilirsiniz civarda.",negative,FOOD#QUALITY,yemekleri
1135,1135:0,anzarasi harika...,positive,AMBIENCE#GENERAL,anzarasi
1135,1135:1,- Burasi haftada bir ugramaya çalistigim ve manzarasina bayildigim bir mekan.,positive,AMBIENCE#GENERAL,manzarasina
1135,1135:2,Ancak bir seyler yemek için çok iyi denemez.,negative,FOOD#QUALITY,yemek
1135,1135:3,Pastalari 3. sinif pastane mamulleri gibi...,negative,FOOD#QUALITY,Pastalari
